Order ID,Order Date,Ship Date,Customer ID,Product ID,Postal Code,Sales,Profit,Quantity,Discount
ORD-22960,2025-04-01,2025-04-08,CUST-10530,PROD-1009,110001,7690.7,1910.0,2,0.05
ORD-22961,2025-03-29,2025-04-02,CUST-10463,PROD-1006,400001,19287.38,5276.63,4,0.05
ORD-22962,2024-08-14,2024-08-16,CUST-10242,PROD-1005,110001,45857.99,-2624.3,2,0.15
ORD-22963,2026-04-01,2026-04-08,CUST-10282,PROD-1010,700001,6415.58,1011.68,1,0.1
ORD-22964,2025-02-20,2025-02-21,CUST-10327,PROD-1007,500001,30076.16,4084.15,1,0.15
ORD-22965,2024-09-09,2024-09-12,CUST-10455,PROD-1005,560001,5857.63,1294.54,3,0.15
ORD-22966,2024-08-22,2024-08-24,CUST-10827,PROD-1005,700001,42155.45,7041.78,1,0.1
ORD-22967,2026-01-24,2026-01-30,CUST-10630,PROD-1006,751001,5780.46,1245.32,2,0.05
ORD-22968,2026-04-12,2026-04-15,CUST-10101,PROD-1008,600001,37611.78,10011.91,1,0.1
ORD-22969,2025-11-28,2025-12-02,CUST-10952,PROD-1009,751001,10360.72,2763.15,1,0.1
ORD-22970,2024-12-14,2024-12-20,CUST-10471,PROD-1001,600001,48910.27,-761.1,3,0.0
ORD-22971,2024-11-14,2024-11-21,CUST-10208,PROD-1007,560001,30620.24,2630.56,5,0.15
ORD-22972,2025-12-06,2025-12-10,CUST-10540,PROD-1001,400001,48995.51,-1344.9,2,0.1
ORD-22973,2026-03-11,2026-03-13,CUST-10367,PROD-1001,700001,15700.43,2139.44,3,0.0
ORD-22974,2024-11-25,2024-11-28,CUST-10917,PROD-1003,110001,36620.16,2120.21,4,0.15
ORD-22975,2024-11-03,2024-11-06,CUST-10633,PROD-1010,110001,9792.47,332.92,2,0.1
ORD-22976,2026-05-15,2026-05-18,CUST-10953,PROD-1010,751001,28837.12,-1042.97,4,0.15
ORD-22977,2025-06-05,2025-06-10,CUST-10876,PROD-1007,500001,47117.38,6510.54,5,0.05
ORD-22978,2025-10-08,2025-10-13,CUST-10003,PROD-1009,302001,45488.07,-1797.32,1,0.15
ORD-22979,2024-10-06,2024-10-13,CUST-10896,PROD-1007,400001,47868.42,-586.96,4,0.05
ORD-22980,2026-02-04,2026-02-10,CUST-10150,PROD-1009,110001,11160.06,1479.67,5,0.0
ORD-22981,2026-03-19,2026-03-23,CUST-10137,PROD-1006,500001,3259.93,-97.71,4,0.15
ORD-22982,2026-01-25,2026-01-29,CUST-10335,PROD-1001,500001,38850.12,9835.78,4,0.15
ORD-22983,2025-03-02,2025-03-06,CUST-10067,PROD-1009,600001,19457.74,2073.12,1,0.05
ORD-22984,2025-10-03,2025-10-08,CUST-10627,PROD-1005,560001,8241.47,1797.8,4,0.15
ORD-22985,2025-12-16,2025-12-18,CUST-10910,PROD-1010,380001,22625.42,3812.89,4,0.05
ORD-22986,2025-08-17,2025-08-23,CUST-10459,PROD-1004,411001,13185.73,2996.3,5,0.15
ORD-22987,2025-07-09,2025-07-13,CUST-10274,PROD-1006,600001,18231.7,883.58,5,0.1
ORD-22988,2024-09-18,2024-09-21,CUST-10485,PROD-1004,600001,40049.68,9623.26,1,0.0
ORD-22989,2024-08-05,2024-08-12,CUST-10732,PROD-1005,380001,37476.51,8233.06,2,0.0
ORD-22990,2024-07-02,2024-07-09,CUST-10551,PROD-1001,600001,19394.52,4022.5,2,0.1
ORD-22991,2024-08-04,2024-08-07,CUST-10869,PROD-1002,411001,24130.81,2076.77,3,0.1
ORD-22992,2025-04-15,2025-04-16,CUST-10399,PROD-1006,400001,18048.92,934.48,1,0.1
ORD-22993,2025-06-10,2025-06-11,CUST-10088,PROD-1007,500001,44664.37,7813.71,4,0.1
ORD-22994,2026-04-04,2026-04-11,CUST-10265,PROD-1010,700001,8747.93,2085.1,4,0.15
ORD-22995,2026-05-24,2026-05-25,CUST-10989,PROD-1004,380001,6917.02,-682.06,2,0.05
ORD-22996,2026-06-02,2026-06-05,CUST-10900,PROD-1007,411001,18588.52,562.76,2,0.15
ORD-22997,2024-12-21,2024-12-26,CUST-10299,PROD-1008,302001,30339.77,-297.8,4,0.05
ORD-22998,2024-11-12,2024-11-19,CUST-10890,PROD-1008,600001,14829.14,3297.37,4,0.1
ORD-22999,2026-04-24,2026-04-28,CUST-10657,PROD-1001,751001,43198.12,10030.82,5,0.15
ORD-23000,2025-05-12,2025-05-14,CUST-10317,PROD-1010,560001,8727.72,-588.6,3,0.05
ORD-23001,2024-07-02,2024-07-06,CUST-10983,PROD-1004,110001,37799.21,5312.44,4,0.05
ORD-23002,2025-04-05,2025-04-12,CUST-10363,PROD-1005,380001,12971.87,2093.84,2,0.05
ORD-23003,2026-02-23,2026-02-25,CUST-10303,PROD-1002,700001,7454.14,-560.35,5,0.05
ORD-23004,2026-03-07,2026-03-14,CUST-10812,PROD-1002,700001,35141.68,-2401.2,4,0.05
ORD-23005,2025-04-21,2025-04-28,CUST-10696,PROD-1007,751001,43331.94,2459.9,1,0.1
ORD-23006,2024-12-10,2024-12-14,CUST-10074,PROD-1001,700001,25742.15,5524.34,1,0.0
ORD-23007,2024-10-27,2024-10-31,CUST-10964,PROD-1001,380001,23071.07,1300.5,5,0.05
ORD-23008,2025-10-06,2025-10-07,CUST-10157,PROD-1004,380001,28928.43,419.74,1,0.05
ORD-23009,2026-04-25,2026-04-27,CUST-10704,PROD-1003,302001,4271.36,599.82,2,0.1
ORD-23010,2025-05-02,2025-05-04,CUST-10207,PROD-1005,600001,20303.34,217.07,1,0.0
ORD-23011,2024-11-25,2024-11-26,CUST-10309,PROD-1001,700001,32812.65,-1939.57,1,0.0
ORD-23012,2026-03-02,2026-03-08,CUST-10218,PROD-1009,110001,49633.79,5229.25,3,0.15
ORD-23013,2026-01-09,2026-01-13,CUST-10061,PROD-1003,380001,29306.52,507.01,3,0.05
ORD-23014,2025-07-06,2025-07-11,CUST-10162,PROD-1007,302001,44641.19,2944.73,5,0.15
ORD-23015,2025-02-13,2025-02-14,CUST-10179,PROD-1003,700001,40821.77,7542.17,1,0.15
ORD-23016,2024-10-22,2024-10-23,CUST-10717,PROD-1007,110001,7841.97,-165.09,2,0.05
ORD-23017,2024-10-05,2024-10-07,CUST-10725,PROD-1002,560001,25579.45,3691.67,1,0.15
ORD-23018,2025-03-24,2025-03-31,CUST-10087,PROD-1003,500001,3485.5,-84.36,3,0.1
ORD-23019,2026-04-12,2026-04-13,CUST-10501,PROD-1004,560001,32729.0,5238.32,5,0.1
ORD-23020,2025-01-28,2025-02-04,CUST-10440,PROD-1007,500001,23756.29,2967.89,1,0.05
ORD-23021,2025-09-25,2025-09-27,CUST-10792,PROD-1005,560001,22787.89,1077.16,2,0.0
ORD-23022,2025-09-09,2025-09-12,CUST-10900,PROD-1003,700001,6034.14,1016.5,1,0.0
ORD-23023,2026-05-03,2026-05-04,CUST-10462,PROD-1007,400001,19909.18,2769.75,5,0.0
ORD-23024,2024-09-22,2024-09-26,CUST-10485,PROD-1005,380001,29652.84,2313.02,2,0.0
ORD-23025,2026-01-07,2026-01-09,CUST-10614,PROD-1005,751001,36875.68,4121.45,3,0.15
ORD-23026,2025-08-19,2025-08-21,CUST-10042,PROD-1001,751001,39747.77,4552.13,1,0.0
ORD-23027,2025-09-04,2025-09-06,CUST-10637,PROD-1005,110001,20605.58,1745.23,2,0.0
ORD-23028,2024-09-13,2024-09-18,CUST-10846,PROD-1004,600001,13979.5,159.34,5,0.05
ORD-23029,2026-02-16,2026-02-19,CUST-10689,PROD-1008,751001,22531.12,4840.78,5,0.05
ORD-23030,2025-08-31,2025-09-03,CUST-10261,PROD-1008,110001,20798.77,3777.22,2,0.1
ORD-23031,2024-12-08,2024-12-09,CUST-10245,PROD-1010,380001,43565.33,-2741.94,5,0.1
ORD-23032,2025-02-06,2025-02-09,CUST-10246,PROD-1005,400001,1338.4,178.3,4,0.1
ORD-23033,2026-04-24,2026-04-30,CUST-10937,PROD-1001,380001,4721.15,503.53,1,0.0
ORD-23034,2025-07-15,2025-07-18,CUST-10496,PROD-1003,411001,22328.66,1124.19,4,0.0
ORD-23035,2024-11-03,2024-11-10,CUST-10578,PROD-1005,380001,42482.12,3353.12,5,0.05
ORD-23036,2024-07-25,2024-07-27,CUST-10385,PROD-1009,380001,43960.88,4160.33,2,0.05
ORD-23037,2024-07-30,2024-08-05,CUST-10486,PROD-1005,700001,30335.15,-2306.11,5,0.0
ORD-23038,2025-02-13,2025-02-20,CUST-10452,PROD-1001,302001,6165.22,1825.8,4,0.05
ORD-23039,2025-10-03,2025-10-04,CUST-10611,PROD-1002,380001,1635.11,108.52,3,0.05
ORD-23040,2026-04-05,2026-04-10,CUST-10341,PROD-1004,600001,40851.11,5676.49,2,0.15
ORD-23041,2024-10-03,2024-10-10,CUST-10165,PROD-1010,700001,38132.29,1991.08,3,0.1
ORD-23042,2025-08-27,2025-08-31,CUST-10214,PROD-1002,500001,10366.54,1976.27,5,0.05
ORD-23043,2025-05-08,2025-05-14,CUST-10036,PROD-1003,500001,15030.84,1844.77,4,0.0
ORD-23044,2025-08-21,2025-08-28,CUST-10754,PROD-1001,400001,23957.16,5567.81,3,0.05
ORD-23045,2024-10-09,2024-10-14,CUST-10416,PROD-1002,700001,11684.64,1286.28,1,0.05
ORD-23046,2025-11-23,2025-11-28,CUST-10674,PROD-1003,302001,27372.66,2420.16,1,0.0
ORD-23047,2024-11-04,2024-11-11,CUST-10077,PROD-1009,411001,45983.72,1084.58,2,0.05
ORD-23048,2024-08-02,2024-08-05,CUST-10490,PROD-1004,700001,26975.5,-274.79,2,0.1
ORD-23049,2025-07-30,2025-08-03,CUST-10538,PROD-1008,411001,16493.93,-660.65,4,0.1
ORD-23050,2024-11-01,2024-11-03,CUST-10120,PROD-1008,302001,20509.03,4538.39,3,0.1
ORD-23051,2025-01-21,2025-01-28,CUST-10648,PROD-1010,110001,19309.04,5033.59,4,0.0
ORD-23052,2025-05-27,2025-06-02,CUST-10305,PROD-1002,380001,48763.08,10905.36,4,0.15
ORD-23053,2026-02-28,2026-03-04,CUST-10580,PROD-1009,500001,18064.92,1822.24,4,0.05
ORD-23054,2026-04-28,2026-05-02,CUST-10045,PROD-1001,560001,5645.71,-147.76,2,0.05
ORD-23055,2024-08-05,2024-08-06,CUST-10530,PROD-1001,751001,47624.52,-4505.21,5,0.1
ORD-23056,2025-12-27,2026-01-03,CUST-10107,PROD-1005,400001,26239.56,-7.55,4,0.15
ORD-23057,2025-10-30,2025-11-02,CUST-10990,PROD-1006,302001,29104.45,8087.95,1,0.05
ORD-23058,2025-10-22,2025-10-24,CUST-10372,PROD-1006,411001,42759.45,597.36,2,0.0
ORD-23059,2025-04-27,2025-05-03,CUST-10554,PROD-1005,560001,38734.94,1338.08,5,0.15
ORD-23060,2026-04-20,2026-04-21,CUST-10424,PROD-1003,302001,34447.47,6078.93,3,0.15
ORD-23061,2026-04-22,2026-04-27,CUST-10888,PROD-1007,400001,49521.53,14571.94,2,0.05
ORD-23062,2024-10-13,2024-10-19,CUST-10483,PROD-1010,380001,45603.92,11825.95,4,0.0
ORD-23063,2025-05-07,2025-05-08,CUST-10545,PROD-1005,400001,26965.46,3048.69,2,0.15
ORD-23064,2026-05-08,2026-05-10,CUST-10037,PROD-1002,400001,9139.14,-334.68,5,0.05
ORD-23065,2024-12-17,2024-12-24,CUST-10211,PROD-1005,380001,11543.04,2158.98,1,0.05
ORD-23066,2025-03-31,2025-04-02,CUST-10500,PROD-1002,751001,38627.44,3333.94,2,0.05
ORD-23067,2026-03-17,2026-03-18,CUST-10492,PROD-1006,380001,22065.84,6374.29,2,0.1
ORD-23068,2025-08-15,2025-08-17,CUST-10771,PROD-1001,500001,42196.28,-1549.76,5,0.15
ORD-23069,2024-12-07,2024-12-08,CUST-10048,PROD-1004,560001,39435.2,-2422.92,3,0.1
ORD-23070,2024-11-28,2024-11-29,CUST-10925,PROD-1008,751001,5453.22,941.92,3,0.15
ORD-23071,2025-12-14,2025-12-19,CUST-10577,PROD-1007,560001,18034.97,4648.28,3,0.05
ORD-23072,2026-03-27,2026-04-02,CUST-10450,PROD-1007,411001,13679.85,1345.95,2,0.05
ORD-23073,2024-11-28,2024-12-03,CUST-10798,PROD-1004,700001,37343.46,6433.78,1,0.0
ORD-23074,2026-01-30,2026-02-06,CUST-10469,PROD-1001,600001,34248.24,9884.88,3,0.0
ORD-23075,2024-08-26,2024-08-27,CUST-10473,PROD-1006,751001,17655.2,122.28,3,0.0
ORD-23076,2025-10-22,2025-10-28,CUST-10111,PROD-1010,751001,36356.3,-1629.01,4,0.15
ORD-23077,2024-12-28,2024-12-30,CUST-10601,PROD-1010,411001,22605.42,1123.79,1,0.15
ORD-23078,2024-06-30,2024-07-07,CUST-10149,PROD-1009,700001,14692.95,-1101.04,1,0.15
ORD-23079,2025-11-27,2025-11-28,CUST-10509,PROD-1005,411001,36766.64,8447.36,3,0.15
ORD-23080,2024-09-22,2024-09-26,CUST-10054,PROD-1004,302001,19891.83,-1809.43,3,0.15
ORD-23081,2025-08-09,2025-08-11,CUST-10393,PROD-1007,500001,43627.37,6289.12,2,0.15
ORD-23082,2024-10-31,2024-11-02,CUST-10962,PROD-1001,560001,23309.39,1700.49,2,0.15
ORD-23083,2025-08-06,2025-08-10,CUST-10863,PROD-1006,600001,43156.31,426.16,4,0.05
ORD-23084,2025-09-27,2025-09-28,CUST-10726,PROD-1001,500001,34107.69,8696.38,1,0.05
ORD-23085,2025-04-15,2025-04-17,CUST-10755,PROD-1007,600001,42045.28,4621.22,3,0.15
ORD-23086,2025-11-15,2025-11-16,CUST-10460,PROD-1001,380001,15755.76,1642.1,3,0.05
ORD-23087,2026-04-01,2026-04-03,CUST-10394,PROD-1005,500001,13655.49,1116.46,5,0.05
ORD-23088,2025-06-06,2025-06-13,CUST-10746,PROD-1002,751001,32567.31,3627.43,1,0.0
ORD-23089,2024-08-01,2024-08-06,CUST-10849,PROD-1004,560001,3177.83,124.33,5,0.0
ORD-23090,2026-02-18,2026-02-25,CUST-10869,PROD-1010,700001,27049.87,1.02,1,0.1
ORD-23091,2025-03-12,2025-03-15,CUST-10206,PROD-1009,110001,30913.35,455.28,2,0.1
ORD-23092,2024-12-29,2025-01-05,CUST-10231,PROD-1003,411001,46840.63,7144.29,1,0.1
ORD-23093,2025-12-13,2025-12-16,CUST-10785,PROD-1006,560001,33863.92,2683.87,3,0.05
ORD-23094,2026-06-01,2026-06-08,CUST-10118,PROD-1005,500001,13340.6,2986.8,1,0.0
ORD-23095,2025-05-28,2025-05-31,CUST-10382,PROD-1004,380001,26204.0,6266.69,3,0.15
ORD-23096,2025-07-11,2025-07-15,CUST-10630,PROD-1004,110001,19892.82,3667.45,1,0.0
ORD-23097,2024-12-25,2024-12-30,CUST-10982,PROD-1001,411001,28829.05,7291.56,2,0.05
ORD-23098,2024-12-29,2025-01-05,CUST-10059,PROD-1006,400001,42629.42,11205.62,3,0.1
ORD-23099,2026-04-28,2026-05-01,CUST-10792,PROD-1010,751001,12095.94,826.14,3,0.1
ORD-23100,2025-06-15,2025-06-20,CUST-10763,PROD-1004,700001,34183.96,-1077.01,2,0.1
ORD-23101,2025-06-22,2025-06-24,CUST-10657,PROD-1007,700001,13914.32,2152.1,4,0.05
ORD-23102,2025-03-09,2025-03-11,CUST-10224,PROD-1005,411001,33653.48,-1956.91,1,0.1
ORD-23103,2026-05-30,2026-05-31,CUST-10741,PROD-1004,302001,5982.2,-158.84,1,0.1
ORD-23104,2025-04-28,2025-05-03,CUST-10370,PROD-1006,700001,44585.07,3568.16,5,0.0
ORD-23105,2024-12-05,2024-12-06,CUST-10299,PROD-1009,751001,25225.99,1546.64,5,0.05
ORD-23106,2024-12-18,2024-12-20,CUST-10168,PROD-1007,380001,37594.32,5057.19,1,0.15
ORD-23107,2025-01-06,2025-01-12,CUST-10423,PROD-1006,500001,11683.54,775.68,5,0.1
ORD-23108,2024-08-14,2024-08-21,CUST-10968,PROD-1010,700001,743.71,149.14,2,0.15
ORD-23109,2025-01-20,2025-01-24,CUST-10897,PROD-1008,302001,40075.03,9864.67,2,0.05
ORD-23110,2026-03-17,2026-03-22,CUST-10368,PROD-1008,500001,24511.98,-207.28,4,0.0
ORD-23111,2025-11-19,2025-11-23,CUST-10244,PROD-1003,600001,31114.2,-2366.98,4,0.15
ORD-23112,2025-08-02,2025-08-08,CUST-10949,PROD-1007,380001,23052.92,-414.47,4,0.1
ORD-23113,2025-09-26,2025-09-29,CUST-10124,PROD-1008,500001,1438.13,-10.99,3,0.05
ORD-23114,2024-07-19,2024-07-20,CUST-10198,PROD-1002,560001,8882.96,2403.52,3,0.15
ORD-23115,2024-12-12,2024-12-16,CUST-10210,PROD-1009,380001,12262.82,641.78,4,0.1
ORD-23116,2024-09-13,2024-09-17,CUST-10452,PROD-1004,380001,29810.02,5593.18,4,0.15
ORD-23117,2025-06-14,2025-06-15,CUST-10720,PROD-1008,380001,24368.26,6597.6,5,0.15
ORD-23118,2026-03-26,2026-03-28,CUST-10651,PROD-1008,411001,4365.39,322.57,4,0.15
ORD-23119,2025-06-05,2025-06-10,CUST-10676,PROD-1003,110001,42390.18,3510.99,4,0.0
ORD-23120,2026-05-09,2026-05-13,CUST-10219,PROD-1007,400001,22115.48,5482.74,2,0.0
ORD-23121,2026-03-29,2026-04-04,CUST-10356,PROD-1004,411001,30397.35,2188.84,3,0.15
ORD-23122,2024-06-14,2024-06-17,CUST-10848,PROD-1010,400001,38253.16,8808.18,2,0.05
ORD-23123,2024-11-15,2024-11-17,CUST-10853,PROD-1010,110001,16487.6,1944.02,2,0.0
ORD-23124,2025-01-19,2025-01-26,CUST-10540,PROD-1006,560001,1759.97,33.53,1,0.1
ORD-23125,2024-12-13,2024-12-17,CUST-10779,PROD-1004,411001,3750.53,148.59,3,0.1
ORD-23126,2025-06-01,2025-06-08,CUST-10780,PROD-1007,751001,39999.77,76.75,4,0.15
ORD-23127,2025-05-07,2025-05-14,CUST-10132,PROD-1009,302001,7491.84,1543.28,4,0.0
ORD-23128,2024-11-04,2024-11-09,CUST-10412,PROD-1003,400001,11900.59,2084.84,2,0.0
ORD-23129,2026-02-27,2026-02-28,CUST-10410,PROD-1007,110001,1977.96,30.74,4,0.0
ORD-23130,2025-06-30,2025-07-03,CUST-10606,PROD-1001,400001,4454.3,211.49,2,0.15
ORD-23131,2025-06-29,2025-07-06,CUST-10061,PROD-1002,500001,18509.44,955.37,2,0.1
ORD-23132,2025-02-19,2025-02-24,CUST-10843,PROD-1008,600001,44475.0,-1849.21,1,0.0
ORD-23133,2025-01-03,2025-01-05,CUST-10505,PROD-1005,110001,25928.25,-213.67,4,0.15
ORD-23134,2024-09-11,2024-09-15,CUST-10395,PROD-1004,411001,36427.51,-832.79,5,0.0
ORD-23135,2024-07-10,2024-07-14,CUST-10032,PROD-1010,380001,23358.24,1265.03,3,0.1
ORD-23136,2024-10-31,2024-11-04,CUST-10446,PROD-1003,400001,33530.31,6387.83,2,0.0
ORD-23137,2026-06-02,2026-06-09,CUST-10507,PROD-1007,700001,17758.55,4996.8,2,0.1
ORD-23138,2025-09-23,2025-09-24,CUST-10977,PROD-1004,600001,25136.71,-1881.81,1,0.15
ORD-23139,2025-12-11,2025-12-12,CUST-10698,PROD-1003,400001,11524.08,1375.29,2,0.0
ORD-23140,2024-10-03,2024-10-10,CUST-10620,PROD-1004,302001,13163.99,2148.7,2,0.05
ORD-23141,2026-04-09,2026-04-15,CUST-10907,PROD-1007,700001,48034.52,3190.62,5,0.15
ORD-23142,2025-11-17,2025-11-24,CUST-10594,PROD-1001,400001,22751.54,4789.58,1,0.15
ORD-23143,2025-11-27,2025-11-28,CUST-10738,PROD-1009,110001,22755.82,742.35,4,0.15
ORD-23144,2025-08-16,2025-08-18,CUST-10698,PROD-1002,751001,2209.93,378.04,2,0.15
ORD-23145,2025-03-10,2025-03-14,CUST-10793,PROD-1001,500001,17995.91,455.55,5,0.0
ORD-23146,2024-06-30,2024-07-03,CUST-10877,PROD-1003,110001,49758.68,13353.05,2,0.1
ORD-23147,2026-04-07,2026-04-08,CUST-10695,PROD-1009,751001,41086.66,966.42,1,0.1
ORD-23148,2024-12-13,2024-12-14,CUST-10971,PROD-1007,700001,2288.28,535.62,4,0.1
ORD-23149,2026-02-06,2026-02-13,CUST-10797,PROD-1004,380001,34794.46,2121.51,4,0.1
ORD-23150,2025-12-13,2025-12-20,CUST-10566,PROD-1008,560001,38456.45,2512.47,3,0.15
ORD-23151,2025-08-15,2025-08-20,CUST-10316,PROD-1007,600001,16098.67,1688.5,4,0.1
ORD-23152,2025-07-16,2025-07-21,CUST-10483,PROD-1010,751001,28431.4,3680.13,1,0.1
ORD-23153,2024-10-27,2024-11-03,CUST-10058,PROD-1002,110001,31352.43,5397.68,3,0.0
ORD-23154,2024-12-27,2024-12-31,CUST-10605,PROD-1004,600001,40717.15,3933.27,3,0.15
ORD-23155,2026-02-13,2026-02-20,CUST-10928,PROD-1005,302001,11119.02,-981.72,3,0.0
ORD-23156,2025-01-07,2025-01-14,CUST-10323,PROD-1009,751001,7916.4,1615.56,4,0.1
ORD-23157,2025-07-22,2025-07-28,CUST-10471,PROD-1008,560001,19203.49,-578.13,2,0.0
ORD-23158,2025-12-07,2025-12-08,CUST-10608,PROD-1001,380001,23160.21,3755.93,5,0.15
ORD-23159,2025-01-04,2025-01-05,CUST-10543,PROD-1009,560001,12765.42,3815.89,2,0.05
ORD-23160,2025-03-08,2025-03-10,CUST-10638,PROD-1010,560001,24125.47,-1564.81,4,0.0
ORD-23161,2025-06-28,2025-07-03,CUST-10250,PROD-1001,751001,22236.0,-1085.36,1,0.0
ORD-23162,2024-09-16,2024-09-23,CUST-10942,PROD-1009,411001,19486.19,3287.1,5,0.0
ORD-23163,2026-01-29,2026-02-05,CUST-10765,PROD-1003,560001,32548.22,-1506.42,1,0.15
ORD-23164,2024-06-16,2024-06-20,CUST-10140,PROD-1002,411001,6661.18,-63.16,2,0.15
ORD-23165,2025-10-06,2025-10-08,CUST-10985,PROD-1006,751001,20835.98,-1296.75,4,0.15
ORD-23166,2024-09-23,2024-09-29,CUST-10165,PROD-1004,500001,40818.23,-1990.91,3,0.1
ORD-23167,2025-03-25,2025-03-31,CUST-10245,PROD-1004,380001,45344.69,11219.95,2,0.0
ORD-23168,2026-03-30,2026-03-31,CUST-10188,PROD-1002,700001,19090.9,-969.64,4,0.15
ORD-23169,2024-08-19,2024-08-24,CUST-10728,PROD-1006,302001,22659.77,6632.3,4,0.0
ORD-23170,2024-07-11,2024-07-12,CUST-10754,PROD-1010,560001,22011.44,3663.0,5,0.1
ORD-23171,2024-11-21,2024-11-28,CUST-10017,PROD-1007,110001,7848.32,203.3,4,0.15
ORD-23172,2025-07-20,2025-07-22,CUST-10519,PROD-1010,700001,17331.99,2637.35,5,0.0
ORD-23173,2025-02-17,2025-02-18,CUST-10799,PROD-1008,600001,39341.37,4708.87,5,0.1
ORD-23174,2025-01-26,2025-01-29,CUST-10490,PROD-1005,110001,11510.26,1487.13,5,0.1
ORD-23175,2024-06-17,2024-06-22,CUST-10416,PROD-1007,380001,16221.32,2053.73,4,0.0
ORD-23176,2026-02-24,2026-03-01,CUST-10558,PROD-1006,411001,16723.74,3433.02,2,0.05
ORD-23177,2024-12-03,2024-12-09,CUST-10102,PROD-1005,411001,34037.21,10197.69,2,0.05
ORD-23178,2025-03-26,2025-03-29,CUST-10095,PROD-1009,500001,38004.89,-2663.45,5,0.0
ORD-23179,2024-06-20,2024-06-21,CUST-10026,PROD-1007,302001,32381.93,2911.59,2,0.0
ORD-23180,2025-06-26,2025-06-27,CUST-10282,PROD-1002,751001,38426.52,2352.64,3,0.0
ORD-23181,2025-08-15,2025-08-18,CUST-10521,PROD-1008,400001,5145.87,172.71,4,0.1
ORD-23182,2024-10-15,2024-10-22,CUST-10004,PROD-1006,302001,18400.86,2425.29,2,0.05
ORD-23183,2024-10-02,2024-10-03,CUST-10867,PROD-1003,110001,5696.73,-234.17,3,0.05
ORD-23184,2024-11-05,2024-11-11,CUST-10012,PROD-1003,560001,9044.86,-466.73,3,0.0
ORD-23185,2026-02-21,2026-02-28,CUST-10017,PROD-1001,411001,33057.39,1476.52,3,0.15
ORD-23186,2026-05-31,2026-06-07,CUST-10011,PROD-1009,700001,1311.24,-109.9,2,0.05
ORD-23187,2025-11-18,2025-11-21,CUST-10077,PROD-1002,500001,45039.31,2687.8,1,0.0
ORD-23188,2025-01-19,2025-01-22,CUST-10333,PROD-1001,110001,5991.09,-238.0,3,0.05
ORD-23189,2025-07-11,2025-07-12,CUST-10724,PROD-1004,380001,34058.9,6301.32,1,0.15
ORD-23190,2026-05-17,2026-05-18,CUST-10392,PROD-1006,560001,49513.33,14686.12,5,0.1
ORD-23191,2026-02-01,2026-02-07,CUST-10615,PROD-1008,411001,12575.62,-601.26,4,0.05
ORD-23192,2024-07-08,2024-07-10,CUST-10000,PROD-1001,411001,7692.63,2104.13,5,0.05
ORD-23193,2025-02-03,2025-02-04,CUST-10465,PROD-1001,380001,3530.51,-112.76,4,0.0
ORD-23194,2025-06-23,2025-06-24,CUST-10264,PROD-1006,380001,29165.05,6241.0,1,0.0
ORD-23195,2025-01-10,2025-01-12,CUST-10192,PROD-1005,500001,13708.88,-1351.9,4,0.0
ORD-23196,2025-12-23,2025-12-29,CUST-10684,PROD-1006,400001,35334.96,8903.07,2,0.05
ORD-23197,2025-07-21,2025-07-24,CUST-10465,PROD-1001,380001,17718.4,337.01,5,0.05
ORD-23198,2024-11-03,2024-11-07,CUST-10528,PROD-1002,700001,39337.78,4205.58,4,0.0
ORD-23199,2025-09-10,2025-09-16,CUST-10450,PROD-1010,751001,33685.61,3605.89,3,0.15
ORD-23200,2024-12-09,2024-12-12,CUST-10482,PROD-1003,110001,32989.7,8755.32,2,0.05
ORD-23201,2024-09-08,2024-09-11,CUST-10338,PROD-1009,110001,38672.08,4463.79,1,0.05
ORD-23202,2026-05-16,2026-05-17,CUST-10773,PROD-1002,400001,30751.72,6590.08,3,0.05
ORD-23203,2025-03-30,2025-04-06,CUST-10486,PROD-1004,110001,46452.35,1349.96,4,0.05
ORD-23204,2026-01-27,2026-01-30,CUST-10805,PROD-1004,400001,37877.14,9848.19,4,0.05
ORD-23205,2025-09-14,2025-09-16,CUST-10232,PROD-1001,751001,32895.71,-1946.23,5,0.0
ORD-23206,2025-05-11,2025-05-12,CUST-10530,PROD-1010,700001,29728.14,764.02,3,0.0
ORD-23207,2025-01-17,2025-01-20,CUST-10375,PROD-1003,600001,3297.3,52.17,5,0.15
ORD-23208,2024-10-06,2024-10-11,CUST-10068,PROD-1008,600001,6666.13,1862.81,2,0.0
ORD-23209,2025-04-15,2025-04-22,CUST-10386,PROD-1006,600001,9986.15,2698.81,1,0.15
ORD-23210,2026-02-24,2026-03-03,CUST-10663,PROD-1007,751001,14410.05,-1005.98,2,0.1
ORD-23211,2025-09-06,2025-09-12,CUST-10026,PROD-1004,500001,23162.61,-655.22,5,0.05
ORD-23212,2024-09-05,2024-09-08,CUST-10919,PROD-1005,400001,14943.98,1636.1,2,0.15
ORD-23213,2026-01-23,2026-01-24,CUST-10843,PROD-1001,110001,17409.03,559.33,3,0.05
ORD-23214,2024-07-08,2024-07-09,CUST-10748,PROD-1006,400001,14563.79,-457.82,3,0.0
ORD-23215,2026-03-10,2026-03-15,CUST-10070,PROD-1009,500001,39768.49,-2560.48,1,0.15
ORD-23216,2024-10-12,2024-10-15,CUST-10198,PROD-1006,400001,875.68,141.87,1,0.0
ORD-23217,2025-11-01,2025-11-07,CUST-10055,PROD-1008,110001,12663.18,558.98,4,0.0
